id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1044100438809665536,1044100438809665536,2018-09-24 11:15:17 IST,2018-09-24,11:15:17,+0530,420943164,ndtvprofit,NDTV Profit,,"DHFL Share Price, IL&amp;FS Share Price: DHFL, IL&amp;FS Rise In Trade  https://t.co/MbL38FWjjm  https://t.co/JNdZ46GQFl",en,[],['https://goo.gl/JNKBn9'],['https://pbs.twimg.com/media/Dn1jyVtX0AEJX1J.jpg'],1,0,5,[],[],https://twitter.com/NDTVProfit/status/1044100438809665536,False,,1,https://pbs.twimg.com/media/Dn1jyVtX0AEJX1J.jpg,,,,,,,[],,,,
1044083516646936576,1044083516646936576,2018-09-24 10:08:03 IST,2018-09-24,10:08:03,+0530,420943164,ndtvprofit,NDTV Profit,,Centre Calms Jittery Investors On Liquidity Concerns In Financial Firms  https://t.co/xemgTmLo6v,en,[],['https://www.ndtv.com/business/centre-calms-jittery-investors-on-liquidity-concerns-in-financial-firms-1921076'],[],2,3,11,[],[],https://twitter.com/NDTVProfit/status/1044083516646936576,False,,0,,,,,,,,[],,,,
1044078517246291968,1044078517246291968,2018-09-24 09:48:11 IST,2018-09-24,09:48:11,+0530,420943164,ndtvprofit,NDTV Profit,,"Petrol Price Crosses 90 Rupees In Mumbai, Cheapest In Delhi Among Metros  https://t.co/x2rkRcNQml",en,[],['https://www.ndtv.com/business/petrol-diesel-rates-fuel-prices-today-september-24-2018-in-new-delhi-mumbai-kolkata-chennai-1921057'],[],5,28,63,[],[],https://twitter.com/NDTVProfit/status/1044078517246291968,False,,0,,,,,,,,[],,,,
1044078445129457664,1044078445129457664,2018-09-24 09:47:54 IST,2018-09-24,09:47:54,+0530,420943164,ndtvprofit,NDTV Profit,,"Sensex Sheds Over 100 Points, Nifty Below 11,100  https://t.co/Wx3KYjlklO",en,[],['https://www.ndtv.com/business/share-market-live-stock-market-update-monday-september-24-2018-sensex-sheds-over-100-points-nifty-1921066'],[],0,4,7,[],[],https://twitter.com/NDTVProfit/status/1044078445129457664,False,,0,,,,,,,,[],,,,
1044078118158258176,1044078118158258176,2018-09-24 09:46:36 IST,2018-09-24,09:46:36,+0530,420943164,ndtvprofit,NDTV Profit,,Rupee Weakens 29 Paise Against US Dollar  https://t.co/jqhOTzfFSs,en,[],['https://www.ndtv.com/business/rupee-vs-us-dollar-inr-vs-usd-currency-exchange-rate-rupee-falls-29-paise-against-us-dollar-1921072'],[],6,13,37,[],[],https://twitter.com/NDTVProfit/status/1044078118158258176,False,,0,,,,,,,,[],,,,
1043846158865448961,1043846158865448961,2018-09-23 18:24:52 IST,2018-09-23,18:24:52,+0530,420943164,ndtvprofit,NDTV Profit,,"Jet Airways Introduces New Domestic Flights, Fares Start From Rs. 1,889  https://t.co/sAkNGrSw0C",en,[],['https://www.ndtv.com/business/jet-airways-introduces-new-domestic-flights-from-rs-1-889-routes-schedule-all-details-1920912'],[],1,3,25,[],[],https://twitter.com/NDTVProfit/status/1043846158865448961,False,,0,,,,,,,,[],,,,
1043817184760188933,1043817184760188933,2018-09-23 16:29:44 IST,2018-09-23,16:29:44,+0530,420943164,ndtvprofit,NDTV Profit,,Public Provident Fund Vs National Savings Certificate: Liquidity And Other Features Compared  https://t.co/6exmDToNFs,en,[],['https://www.ndtv.com/business/small-savings-schemes-public-provident-fund-ppf-vs-national-savings-certificate-nsc-interest-rates-1920881'],[],0,3,20,[],[],https://twitter.com/NDTVProfit/status/1043817184760188933,False,,0,,,,,,,,[],,,,
1043788391475605505,1043788391475605505,2018-09-23 14:35:19 IST,2018-09-23,14:35:19,+0530,420943164,ndtvprofit,NDTV Profit,,"Rupee Movement, F&amp;O Expiry To Set Course Of Domestic Equity Indices, Say Analysts  https://t.co/a6HSjQZMYR",en,[],['https://www.ndtv.com/business/stock-market-outlook-share-market-rupee-movement-f-o-expiry-to-dictate-sensex-nifty-1920844'],[],0,3,7,[],[],https://twitter.com/NDTVProfit/status/1043788391475605505,False,,0,,,,,,,,[],,,,
1043783503484051458,1043783503484051458,2018-09-23 14:15:54 IST,2018-09-23,14:15:54,+0530,420943164,ndtvprofit,NDTV Profit,,"Fluctuating Rupee Makes Real Estate More Lucrative For NRIs, Say Experts  https://t.co/hJG4Sybs6d",en,[],['https://www.ndtv.com/business/inr-vs-usd-rupee-vs-dollar-currency-exchange-rate-how-nris-are-benefiting-from-weaker-rupee-1920839'],[],0,4,6,[],[],https://twitter.com/NDTVProfit/status/1043783503484051458,False,,0,,,,,,,,[],,,,
1043771068870082560,1043771068870082560,2018-09-23 13:26:29 IST,2018-09-23,13:26:29,+0530,420943164,ndtvprofit,NDTV Profit,,Ayushman Bharat Scheme Launched Today: 10 Things To Know About Centre's Flagship Mission  https://t.co/HozD7QL55q,en,[],['https://www.ndtv.com/business/ayushman-bharat-scheme-launched-today-10-things-to-know-about-pradhan-mantri-jan-arogya-yojana-1920827'],[],3,12,47,[],[],https://twitter.com/NDTVProfit/status/1043771068870082560,False,,0,,,,,,,,[],,,,
1043758673627992064,1043758673627992064,2018-09-23 12:37:14 IST,2018-09-23,12:37:14,+0530,420943164,ndtvprofit,NDTV Profit,,"This Daughter's Day, Gift Your Girl Child A Sukanya Samriddhi Scheme  https://t.co/xXoKGHgHuc",en,[],['https://www.ndtv.com/business/when-is-daughters-day-2018-september-23-sukanya-samriddhi-scheme-interest-rates-minimum-deposit-1920815'],[],0,5,15,[],[],https://twitter.com/NDTVProfit/status/1043758673627992064,False,,0,,,,,,,,[],,,,
1043754423493611520,1043754423493611520,2018-09-23 12:20:21 IST,2018-09-23,12:20:21,+0530,420943164,ndtvprofit,NDTV Profit,,"Fuel Prices Surge Again, Petrol Rate Reaches 89.97 Rupees In Mumbai: 10 Things To Know  https://t.co/KutSMvc2K5  https://t.co/V8VQ0q0jkT",en,[],['https://www.ndtv.com/business/petrol-diesel-prices-today-september-23-fuel-rates-revised-10-things-to-know-about-cost-1920809'],['https://pbs.twimg.com/media/DnwpF2oU4AAO2ET.png'],3,7,8,[],[],https://twitter.com/NDTVProfit/status/1043754423493611520,False,,1,https://pbs.twimg.com/media/DnwpF2oU4AAO2ET.png,,,,,,,[],,,,
1043483499586453504,1043483499586453504,2018-09-22 18:23:47 IST,2018-09-22,18:23:47,+0530,420943164,ndtvprofit,NDTV Profit,,"SBI's Basic Savings Bank Deposit Account: Interest Rates, Mode Of Operation, Other Details  https://t.co/eVEJAJmekZ",en,[],['https://www.ndtv.com/business/state-bank-of-india-sbi-bsbd-account-zero-balance-account-free-of-service-charges-interest-rates-her-1920594'],[],2,3,14,[],[],https://twitter.com/NDTVProfit/status/1043483499586453504,False,,0,,,,,,,,[],,,,
1043440980408430592,1043440980408430592,2018-09-22 15:34:50 IST,2018-09-22,15:34:50,+0530,420943164,ndtvprofit,NDTV Profit,,"Gold Prices Plunge Today, Silver Rates Climb: Key Things To Know  https://t.co/vOZDJnUML9",en,[],['https://www.ndtv.com/business/gold-silver-prices-rate-september-22-gold-prices-plunge-today-silver-rates-climb-key-things-to-know-1920526'],[],2,2,27,[],[],https://twitter.com/NDTVProfit/status/1043440980408430592,False,,0,,,,,,,,[],,,,
1043416410997719041,1043416410997719041,2018-09-22 13:57:12 IST,2018-09-22,13:57:12,+0530,420943164,ndtvprofit,NDTV Profit,,"GoAir Offers Flight Tickets From 999 Rupees, Additional Benefits Available  https://t.co/8sujTLbyzZ",en,[],['https://www.ndtv.com/business/goair-weekend-delight-sale-offers-flight-tickets-under-1-000-rupees-additional-discount-routes-here-1920490'],[],0,2,27,[],[],https://twitter.com/NDTVProfit/status/1043416410997719041,False,,0,,,,,,,,[],,,,
1043394821195350017,1043394821195350017,2018-09-22 12:31:25 IST,2018-09-22,12:31:25,+0530,420943164,ndtvprofit,NDTV Profit,,"NSE Ties Up With London Stock Exchange For Dual Listing Of Masala, Foreign Currency Bonds  https://t.co/Ru2j84e4nX",en,[],['https://www.ndtv.com/business/nse-ties-up-with-london-stock-exchange-for-dual-listing-of-masala-foreign-currency-bonds-1920450'],[],0,0,7,[],[],https://twitter.com/NDTVProfit/status/1043394821195350017,False,,0,,,,,,,,[],,,,
1043389983891968001,1043389983891968001,2018-09-22 12:12:12 IST,2018-09-22,12:12:12,+0530,420943164,ndtvprofit,NDTV Profit,,"Petrol Just 20 Paise Away From Touching 90 Rupees In Mumbai, Diesel Prices Unchanged. 10 Points  https://t.co/HXE7FQEqyr  https://t.co/HSNVlU6wfX",en,[],['https://www.ndtv.com/business/petrol-diesel-prices-today-september-22-diesel-rates-unchanged-10-things-to-know-1920433'],['https://pbs.twimg.com/media/DnrdpWCUcAAkAyZ.jpg'],10,23,52,[],[],https://twitter.com/NDTVProfit/status/1043389983891968001,False,,1,https://pbs.twimg.com/media/DnrdpWCUcAAkAyZ.jpg,,,,,,,[],,,,
1043166747837181953,1043166747837181953,2018-09-21 21:25:08 IST,2018-09-21,21:25:08,+0530,420943164,ndtvprofit,NDTV Profit,,"S&amp;P 500, Dow Jones Touch Record Highs For Second Session  https://t.co/oYkzm42B6T",en,[],['https://www.ndtv.com/business/s-p-500-dow-jones-touch-record-highs-for-second-session-1920267'],[],0,7,14,[],[],https://twitter.com/NDTVProfit/status/1043166747837181953,False,,0,,,,,,,,[],,,,
1043148656415727617,1043148656415727617,2018-09-21 20:13:15 IST,2018-09-21,20:13:15,+0530,420943164,ndtvprofit,NDTV Profit,,Sebi Eases Foreign Fund Rules For Non-Residents  https://t.co/bI582KstNc,en,[],['https://www.ndtv.com/business/sebi-eases-foreign-fund-rules-for-non-residents-1920251'],[],1,6,17,[],[],https://twitter.com/NDTVProfit/status/1043148656415727617,False,,0,,,,,,,,[],,,,
1043142654999982080,1043142654999982080,2018-09-21 19:49:24 IST,2018-09-21,19:49:24,+0530,420943164,ndtvprofit,NDTV Profit,,"Rupee Rises For Second Day, Closes At 72.20 Against Dollar: 10 Things To Know  https://t.co/yn1n0DKOWt",en,[],['https://www.ndtv.com/business/inr-vs-usd-rupee-vs-dollar-currency-exchange-rate-rupee-rises-for-second-day-closes-at-72-20-dollar-1919942'],[],2,8,34,[],[],https://twitter.com/NDTVProfit/status/1043142654999982080,False,,0,,,,,,,,[],,,,
1043140153139548160,1043140153139548160,2018-09-21 19:39:27 IST,2018-09-21,19:39:27,+0530,420943164,ndtvprofit,NDTV Profit,,Interest Rates Of Key Banks On Fixed Deposits Below 1 Crore Rupees  https://t.co/m7IBM4Ir6B,en,[],['https://www.ndtv.com/business/fixed-deposit-fd-interest-rates-sbi-state-bank-of-india-icici-bank-hdfc-bank-bank-of-baroda-bob-1920240'],[],1,1,8,[],[],https://twitter.com/NDTVProfit/status/1043140153139548160,False,,0,,,,,,,,[],,,,
1043123871157694465,1043123871157694465,2018-09-21 18:34:45 IST,2018-09-21,18:34:45,+0530,420943164,ndtvprofit,NDTV Profit,,"RBI May Not Hike Interest Rates Despite Weakness In Rupee, Says Nomura  https://t.co/JF82lbyFDW",en,[],['https://www.ndtv.com/business/rbi-reserve-bank-of-india-may-not-hike-interest-rates-despite-weakness-in-rupee-says-nomura-1920211'],[],0,6,18,[],[],https://twitter.com/NDTVProfit/status/1043123871157694465,False,,0,,,,,,,,[],,,,
1043122654952054784,1043122654952054784,2018-09-21 18:29:55 IST,2018-09-21,18:29:55,+0530,420943164,ndtvprofit,NDTV Profit,,Fitch Raises India's Economic Growth Forecast To 7.8% For 2018-19  https://t.co/mrSep555ZV,en,[],['https://www.ndtv.com/business/fitch-raises-indias-economic-growth-forecast-to-7-8-for-2018-19-1920209'],[],3,4,28,[],[],https://twitter.com/NDTVProfit/status/1043122654952054784,False,,0,,,,,,,,[],,,,
1043096304010768385,1043096304010768385,2018-09-21 16:45:13 IST,2018-09-21,16:45:13,+0530,420943164,ndtvprofit,NDTV Profit,,"Gold Prices Gain Today, Silver Rates Fall: 10 Things To Know  https://t.co/TMG2hldC3q",en,[],['https://www.ndtv.com/business/gold-silver-prices-rates-september-21-gold-prices-gain-today-silver-rates-fall-10-things-to-know-1920136'],[],0,5,9,[],[],https://twitter.com/NDTVProfit/status/1043096304010768385,False,,0,,,,,,,,[],,,,
1043089891414790145,1043089891414790145,2018-09-21 16:19:44 IST,2018-09-21,16:19:44,+0530,420943164,ndtvprofit,NDTV Profit,,"[Sponsored] #InsuranceHaiMust | With an increase in overall necessities, travelling has developed one more indemnity, i.e. travel insurance. While travelling, travel insurance policies play a crucial role.  https://t.co/rEAAfDyYeW",en,[],['https://special.ndtv.com/insurance-hai-must-41/news-detail/why-travel-insurance-is-essential-in-today-s-world-1871288/1'],[],0,0,0,['insurancehaimust'],[],https://twitter.com/NDTVProfit/status/1043089891414790145,False,,0,,,,,,,,[],,,,
1043082345664852000,1043082345664852000,2018-09-21 15:49:45 IST,2018-09-21,15:49:45,+0530,420943164,ndtvprofit,NDTV Profit,,"Sensex Closes 279 Points Lower, Nifty Settles At 11,143  https://t.co/PspUL7LpvV",en,[],['https://www.ndtv.com/business/sensex-closes-279-points-lower-nifty-settles-below-11-200-1920099'],[],1,3,17,[],[],https://twitter.com/NDTVProfit/status/1043082345664852000,False,,0,,,,,,,,[],,,,
1043064214636527616,1043064214636527616,2018-09-21 14:37:42 IST,2018-09-21,14:37:42,+0530,420943164,ndtvprofit,NDTV Profit,,"Wild Swing In Sensex, Recovers Over 750 Points From Day's Low: 10 Points  https://t.co/xmUFXDzDTD  https://t.co/mCTG0fvt70",en,[],['https://www.ndtv.com/business/sensex-nosedives-over-1-100-points-nifty-cracks-367-points-1919984'],['https://pbs.twimg.com/media/Dnm1XnKUUAE-nDR.jpg'],1,5,6,[],[],https://twitter.com/NDTVProfit/status/1043064214636527616,False,,1,https://pbs.twimg.com/media/Dnm1XnKUUAE-nDR.jpg,,,,,,,[],,,,
1043044782916812800,1043044782916812800,2018-09-21 13:20:29 IST,2018-09-21,13:20:29,+0530,420943164,ndtvprofit,NDTV Profit,,"Sensex Nosedives Over 1,100 Points, Nifty Cracks 367 Points  https://t.co/xmUFXDzDTD",en,[],['https://www.ndtv.com/business/sensex-nosedives-over-1-100-points-nifty-cracks-367-points-1919984'],[],2,9,23,[],[],https://twitter.com/NDTVProfit/status/1043044782916812800,False,,0,,,,,,,,[],,,,
1043024936023932930,1043024936023932930,2018-09-21 12:01:37 IST,2018-09-21,12:01:37,+0530,420943164,ndtvprofit,NDTV Profit,,"Petrol Rates Surge Again, Diesel Prices Unchanged: 5 Things To Know  https://t.co/3NQepyKHNM  https://t.co/m7fqJhbhvA",en,[],['https://www.ndtv.com/business/petrol-diesel-prices-today-revised-fuel-rates-on-september-21-diesel-cost-not-increased-1919932'],['https://pbs.twimg.com/media/DnmRoxoUcAE6xP-.jpg'],2,6,9,[],[],https://twitter.com/NDTVProfit/status/1043024936023932930,False,,1,https://pbs.twimg.com/media/DnmRoxoUcAE6xP-.jpg,,,,,,,[],,,,
1043015068097503232,1043015068097503232,2018-09-21 11:22:25 IST,2018-09-21,11:22:25,+0530,420943164,ndtvprofit,NDTV Profit,,Government May Ask State Oil Firms To Lock In Crude Futures To Stem Rupee Fall: Source  https://t.co/GrEqhx3FRP,en,[],['https://www.ndtv.com/business/inr-vs-usd-rupee-vs-dollar-state-oil-firms-may-lock-in-crude-futures-to-stem-rupee-fall-1919904'],[],0,3,2,[],[],https://twitter.com/NDTVProfit/status/1043015068097503232,False,,0,,,,,,,,[],,,,
1043000420770041857,1043000420770041857,2018-09-21 10:24:12 IST,2018-09-21,10:24:12,+0530,420943164,ndtvprofit,NDTV Profit,,"Rupee May Eventually Strengthen Back To 68, Says State Bank Of India  https://t.co/BJBMsyqGgk",en,[],['https://www.ndtv.com/business/inr-vs-usd-rupee-vs-dollar-rupee-may-eventually-strengthen-back-to-68-says-state-bank-of-india-1919859'],[],3,5,24,[],[],https://twitter.com/NDTVProfit/status/1043000420770041857,False,,0,,,,,,,,[],,,,
1043000133175074817,1043000133175074817,2018-09-21 10:23:04 IST,2018-09-21,10:23:04,+0530,420943164,ndtvprofit,NDTV Profit,,Yes Bank Tumbles Over 30% After RBI Trims CEO Rana Kapoor's Term  https://t.co/jmh8pL3Udj,en,[],['https://www.ndtv.com/business/yes-bank-shares-tumbles-over-30-after-rbi-trims-ceo-rana-kapoors-term-stock-prices-1919863'],[],0,5,18,[],[],https://twitter.com/NDTVProfit/status/1043000133175074817,False,,0,,,,,,,,[],,,,
1042993751310757889,1042993751310757889,2018-09-21 09:57:42 IST,2018-09-21,09:57:42,+0530,420943164,ndtvprofit,NDTV Profit,,Rupee At 2-Week High: 10 Things To Know  https://t.co/E36fRpESom,en,[],['https://www.ndtv.com/business/inr-vs-usd-rupee-vs-dollar-currency-exchange-rate-september-21-rupee-at-2-week-high-10-points-1919838'],[],1,2,21,[],[],https://twitter.com/NDTVProfit/status/1042993751310757889,False,,0,,,,,,,,[],,,,
1042988699636518913,1042988699636518913,2018-09-21 09:37:38 IST,2018-09-21,09:37:38,+0530,420943164,ndtvprofit,NDTV Profit,,"Sensex Surges Over 250 Points, Nifty Reclaims 11,300  https://t.co/1srWOpFrJO",en,[],['https://www.ndtv.com/business/stock-market-share-market-updates-today-september-21-sensex-nifty-higher-positive-1919833'],[],0,3,7,[],[],https://twitter.com/NDTVProfit/status/1042988699636518913,False,,0,,,,,,,,[],,,,
1042822073846882305,1042822073846882305,2018-09-20 22:35:31 IST,2018-09-20,22:35:31,+0530,420943164,ndtvprofit,NDTV Profit,,Ranveer Singh To Endorse Siyaram's  https://t.co/uTNCduUyf5,hi,[],['https://www.ndtv.com/business/ranveer-singh-roped-in-brand-ambassador-of-siyarams-anushka-sharma-to-endorse-rupa-brand-1919721'],[],0,2,14,[],[],https://twitter.com/NDTVProfit/status/1042822073846882305,False,,0,,,,,,,,[],,,,
1042816204631490560,1042816204631490560,2018-09-20 22:12:12 IST,2018-09-20,22:12:12,+0530,420943164,ndtvprofit,NDTV Profit,,"Amazon, Samara Capital Buy Stake In Aditya Birla Retail  https://t.co/HNzeKfLoum",en,[],['https://www.ndtv.com/business/amazon-samara-capital-buy-stake-in-aditya-birla-retail-1919714'],[],0,1,8,[],[],https://twitter.com/NDTVProfit/status/1042816204631490560,False,,0,,,,,,,,[],,,,
1042815579004928000,1042815579004928000,2018-09-20 22:09:43 IST,2018-09-20,22:09:43,+0530,420943164,ndtvprofit,NDTV Profit,,Rupa &amp; Company Ropes In Anushka Sharma For Leggings Brand  https://t.co/J3ofJIOaMJ,en,[],['https://www.ndtv.com/business/anushka-sharma-rupa-company-announces-anushka-sharma-as-brand-ambassador-for-leggings-brand-softline-1919699'],[],2,3,41,[],[],https://twitter.com/NDTVProfit/status/1042815579004928000,False,,0,,,,,,,,[],,,,
1042814537383108608,1042814537383108608,2018-09-20 22:05:34 IST,2018-09-20,22:05:34,+0530,420943164,ndtvprofit,NDTV Profit,,Your Savings Account Can Give You Fixed Deposit-Like Returns  https://t.co/jQ7Z3csck6,en,[],['https://www.ndtv.com/business/small-finance-banks-savings-account-interest-rates-against-sbi-icici-bank-hdfc-bank-1919712'],[],1,1,13,[],[],https://twitter.com/NDTVProfit/status/1042814537383108608,False,,0,,,,,,,,[],,,,
1042784955506384896,1042784955506384896,2018-09-20 20:08:02 IST,2018-09-20,20:08:02,+0530,420943164,ndtvprofit,NDTV Profit,,"Economy Would Double To $5 Trillion By 2022, Grow Over 8%, Says PM Modi  https://t.co/qBwv5cpsX8",en,[],['https://www.ndtv.com/business/economy-to-double-to-5-trillion-by-2022-grow-over-8-says-pm-narendra-modi-1919597'],[],19,9,57,[],[],https://twitter.com/NDTVProfit/status/1042784955506384896,False,,0,,,,,,,,[],,,,
1042783806145495040,1042783806145495040,2018-09-20 20:03:28 IST,2018-09-20,20:03:28,+0530,420943164,ndtvprofit,NDTV Profit,,"Over 1,100 Government Job Opportunities; Details Here  https://t.co/rTWiCD4EWg",en,[],['https://www.ndtv.com/business/over-1-100-government-jobs-vacancies-openings-says-ssc-staff-selection-commission-job-alert-1919677'],[],0,2,5,[],[],https://twitter.com/NDTVProfit/status/1042783806145495040,False,,0,,,,,,,,[],,,,
1042761180064886784,1042761180064886784,2018-09-20 18:33:33 IST,2018-09-20,18:33:33,+0530,420943164,ndtvprofit,NDTV Profit,,Kisan Vikas Patra (KVP) Scheme To Offer Higher Returns In Less Time  https://t.co/sHsUvfhYlE,en,[],['https://www.ndtv.com/business/kisan-vikas-patra-kvp-interest-rate-return-on-investment-how-to-open-account-kvp-maturity-period-1919559'],[],3,5,33,[],[],https://twitter.com/NDTVProfit/status/1042761180064886784,False,,0,,,,,,,,[],,,,
1042739206030712832,1042739206030712832,2018-09-20 17:06:14 IST,2018-09-20,17:06:14,+0530,420943164,ndtvprofit,NDTV Profit,,"Public Provident Fund (PPF): Revised Interest Rates, Tax Benefits, Investment Limits, Other Details  https://t.co/t6gxzae8Sc",en,[],['https://www.ndtv.com/business/public-provident-fund-ppf-small-savings-scheme-revised-interest-rates-tax-benefits-other-details-1919573'],[],0,7,20,[],[],https://twitter.com/NDTVProfit/status/1042739206030712832,False,,0,,,,,,,,[],,,,
1042738962068992001,1042738962068992001,2018-09-20 17:05:16 IST,2018-09-20,17:05:16,+0530,420943164,ndtvprofit,NDTV Profit,,"Your Fixed Deposit (FD), Recurring Deposit (RD) Investments To Fetch Higher Returns  https://t.co/1kzKb23WI7",en,[],['https://www.ndtv.com/business/small-savings-schemes-interest-rates-fixed-deposit-fd-recurring-deposit-rd-higher-returns-1919572'],[],0,3,6,[],[],https://twitter.com/NDTVProfit/status/1042738962068992001,False,,0,,,,,,,,[],,,,
1042723835018014720,1042723835018014720,2018-09-20 16:05:09 IST,2018-09-20,16:05:09,+0530,420943164,ndtvprofit,NDTV Profit,,"Gold Prices Edge Lower Today, Silver Rates Rise: Key Things To Know  https://t.co/J4GmgYqSRg",en,[],['https://www.ndtv.com/business/gold-silver-prices-rates-september-20-gold-prices-edge-lower-silver-rates-rise-10-things-to-know-1919524'],[],0,4,27,[],[],https://twitter.com/NDTVProfit/status/1042723835018014720,False,,0,,,,,,,,[],,,,
1042701358262964224,1042701358262964224,2018-09-20 14:35:50 IST,2018-09-20,14:35:50,+0530,420943164,ndtvprofit,NDTV Profit,,'Government May Announce Curbs On Non-Essential Imports Today To Support Rupee'  https://t.co/7KfM751JSd,en,[],['https://www.ndtv.com/business/inr-vs-usd-rupee-vs-dollar-government-may-announce-curbs-on-imports-today-to-support-rupee-1919451'],[],4,3,27,[],[],https://twitter.com/NDTVProfit/status/1042701358262964224,False,,0,,,,,,,,[],,,,
1042693057898901504,1042693057898901504,2018-09-20 14:02:51 IST,2018-09-20,14:02:51,+0530,420943164,ndtvprofit,NDTV Profit,,"SpiceJet Introduces New Direct Flights On Domestic, International Routes. Check Schedule  https://t.co/bdh4syWa9S",en,[],['https://www.ndtv.com/business/spicejet-introduces-new-direct-flights-on-domestic-international-routes-schedule-and-details-here-1919435'],[],0,1,20,[],[],https://twitter.com/NDTVProfit/status/1042693057898901504,False,,0,,,,,,,,[],,,,
1042690688335273984,1042690688335273984,2018-09-20 13:53:27 IST,2018-09-20,13:53:27,+0530,420943164,ndtvprofit,NDTV Profit,,"How Common Man Is Battling Soaring Petrol, Diesel Prices  https://t.co/4URLtbRZTB",en,[],['https://www.ndtv.com/business/petrol-diesel-prices-today-how-common-man-is-battling-soaring-fuel-rates-1919427'],[],4,7,32,[],[],https://twitter.com/NDTVProfit/status/1042690688335273984,False,,0,,,,,,,,[],,,,
1042652263930458112,1042652263930458112,2018-09-20 11:20:45 IST,2018-09-20,11:20:45,+0530,420943164,ndtvprofit,NDTV Profit,,"Small Savings Schemes: Interest Rates On PPF, NSC, Senior Citizens Scheme, Others Raised  https://t.co/AC1qiEMfYu",en,[],['https://www.ndtv.com/business/small-savings-scheme-interest-rates-hiked-public-provident-fund-senior-citizens-savings-scheme-other-1919322'],[],0,4,14,[],[],https://twitter.com/NDTVProfit/status/1042652263930458112,False,,0,,,,,,,,[],,,,
1042642125622411264,1042642125622411264,2018-09-20 10:40:28 IST,2018-09-20,10:40:28,+0530,420943164,ndtvprofit,NDTV Profit,,"Petrol Prices Rise Today, Diesel Rates Remain Stable: 5 Things To Know  https://t.co/HxNrztgorJ  https://t.co/ev5Dalnf7U",en,[],['https://www.ndtv.com/business/petrol-diesel-prices-today-september-20-fuel-rates-diesel-prices-not-increased-5-things-to-know-1919305'],['https://pbs.twimg.com/media/Dng1ehhU0AEJwSN.jpg'],4,5,23,[],[],https://twitter.com/NDTVProfit/status/1042642125622411264,False,,1,https://pbs.twimg.com/media/Dng1ehhU0AEJwSN.jpg,,,,,,,[],,,,
1042633314010447877,1042633314010447877,2018-09-20 10:05:27 IST,2018-09-20,10:05:27,+0530,420943164,ndtvprofit,NDTV Profit,,Forex Markets Closed Today: Key Things To Know  https://t.co/u5Px85VAso,en,[],['https://www.ndtv.com/business/inr-vs-usd-rupee-dollar-currency-exchange-rate-forex-markets-closed-today-september-20-muharram-1919280'],[],1,0,8,[],[],https://twitter.com/NDTVProfit/status/1042633314010447877,False,,0,,,,,,,,[],,,,
1042621371749036032,1042621371749036032,2018-09-20 09:18:00 IST,2018-09-20,09:18:00,+0530,420943164,ndtvprofit,NDTV Profit,,Stock Markets Shut Today On Account Of Muharram  https://t.co/RoDdT5lbQF,en,[],['https://www.ndtv.com/business/stock-market-share-market-updates-today-september-20-sensex-nifty-closed-muharram-1919264'],[],5,4,28,[],[],https://twitter.com/NDTVProfit/status/1042621371749036032,False,,0,,,,,,,,[],,,,
1042451149477928960,1042451149477928960,2018-09-19 22:01:36 IST,2018-09-19,22:01:36,+0530,420943164,ndtvprofit,NDTV Profit,,New Government Scheme Okayed To Provide Cash During Job Loss  https://t.co/stR5q3TNQ7,en,[],['https://www.ndtv.com/business/atal-bimit-vyakti-kalyan-yojna-okayed-by-esic-to-provide-cash-during-job-loss-1919157'],[],0,3,4,[],[],https://twitter.com/NDTVProfit/status/1042451149477928960,False,,0,,,,,,,,[],,,,
1042444924539400192,1042444924539400192,2018-09-19 21:36:52 IST,2018-09-19,21:36:52,+0530,420943164,ndtvprofit,NDTV Profit,,RBI Relaxes External Commercial Borrowings Norms To Support Rupee  https://t.co/x0fU7EHXbI,en,[],['https://www.ndtv.com/business/rbi-relaxes-external-commercial-borrowings-norms-to-support-rupee-1919149'],[],0,4,4,[],[],https://twitter.com/NDTVProfit/status/1042444924539400192,False,,0,,,,,,,,[],,,,
1042436920083533825,1042436920083533825,2018-09-19 21:05:03 IST,2018-09-19,21:05:03,+0530,420943164,ndtvprofit,NDTV Profit,,"BSE, NSE Allowed To Launch Commodity Derivatives Trade From October  https://t.co/9uRzTD5qGI",en,[],['https://www.ndtv.com/business/bse-nse-allowed-to-launch-commodity-derivatives-trade-from-october-1919135'],[],0,0,7,[],[],https://twitter.com/NDTVProfit/status/1042436920083533825,False,,0,,,,,,,,[],,,,
1042431433954873346,1042431433954873346,2018-09-19 20:43:15 IST,2018-09-19,20:43:15,+0530,420943164,ndtvprofit,NDTV Profit,,Post Office Saving Schemes That Offer 6.6-8.3% Interest Rate  https://t.co/61droizhxh,en,[],['https://www.ndtv.com/business/post-office-saving-schemes-that-offer-6-6-8-3-interest-rate-1919128'],[],2,5,27,[],[],https://twitter.com/NDTVProfit/status/1042431433954873346,False,,0,,,,,,,,[],,,,
